id_fakta,id_waktu,kode_saham,harga_pembukaan,harga_penutupan,harga_tertinggi,harga_terendah,volume_transaksi
0,20190711,IHSG,0.6956521739130435,0.6832579185520363,0.6902654867256639,0.6784140969162996,125291200.0
1,20190811,IHSG,0.6347826086956523,0.7013574660633485,0.6769911504424779,0.6784140969162996,70404800.0
2,20191111,IHSG,0.6478260869565218,0.6968325791855204,0.6769911504424779,0.7004405286343612,57079800.0
3,20191211,IHSG,0.6521739130434783,0.733031674208145,0.7079646017699115,0.7048458149779736,88251100.0
4,20191113,IHSG,0.6869565217391305,0.7194570135746606,0.6991150442477876,0.7268722466960352,91925700.0
5,20191114,IHSG,0.6782608695652175,0.6742081447963802,0.68141592920354,0.6872246696035244,123468500.0
6,20191115,IHSG,0.6652173913043478,0.6877828054298644,0.6637168141592922,0.6960352422907489,50780500.0
7,20191118,IHSG,0.6478260869565218,0.6515837104072398,0.6504424778761062,0.6784140969162996,104978700.0
8,20191119,IHSG,0.6304347826086958,0.6606334841628959,0.6327433628318584,0.6696035242290749,113996600.0
9,20191120,IHSG,0.6304347826086958,0.6923076923076924,0.6637168141592922,0.682819383259912,149185500.0
10,20191121,IHSG,0.6521739130434783,0.6606334841628959,0.6637168141592922,0.6916299559471365,64005900.0
11,20191122,IHSG,0.6434782608695653,0.6742081447963802,0.6460176991150444,0.682819383259912,76569400.0
12,20191125,IHSG,0.6608695652173913,0.6289592760180996,0.6548672566371683,0.656387665198238,107581200.0
13,20191126,IHSG,0.6086956521739131,0.5882352941176471,0.6061946902654869,0.6211453744493393,281002600.0
14,20191127,IHSG,0.5739130434782609,0.5972850678733032,0.5929203539823009,0.5947136563876653,97511300.0
15,20191128,IHSG,0.5565217391304349,0.5701357466063349,0.5796460176991152,0.5947136563876653,70635000.0
16,20191129,IHSG,0.5695652173913044,0.6199095022624436,0.6017699115044248,0.6123348017621145,72146900.0
17,20190212,IHSG,0.6130434782608696,0.6289592760180996,0.6061946902654869,0.6519823788546256,74263500.0
18,20190312,IHSG,0.5956521739130436,0.6153846153846155,0.597345132743363,0.6431718061674009,74494000.0
19,20190412,IHSG,0.5956521739130436,0.6470588235294118,0.6194690265486726,0.6387665198237885,64948300.0
20,20190512,IHSG,0.6260869565217391,0.6787330316742083,0.6592920353982301,0.6784140969162996,118494800.0
21,20190612,IHSG,0.6478260869565218,0.6968325791855204,0.668141592920354,0.6916299559471365,50682100.0
22,20190912,IHSG,0.6652173913043478,0.6832579185520363,0.6725663716814161,0.7048458149779736,80864200.0
23,20191012,IHSG,0.6521739130434783,0.6696832579185522,0.6548672566371683,0.6872246696035244,54824900.0
24,20191112,IHSG,0.6347826086956523,0.6742081447963802,0.6460176991150444,0.682819383259912,79749500.0
25,20191212,IHSG,0.6478260869565218,0.6289592760180996,0.6460176991150444,0.6607929515418501,147627000.0
26,20191213,IHSG,0.6304347826086958,0.6470588235294118,0.6327433628318584,0.6651982378854625,81937300.0
27,20191216,IHSG,0.6173913043478261,0.6380090497737557,0.6327433628318584,0.6651982378854625,86479200.0
28,20191217,IHSG,0.6173913043478261,0.6425339366515838,0.6194690265486726,0.6607929515418501,91747200.0
29,20191218,IHSG,0.6130434782608696,0.6470588235294118,0.6238938053097347,0.6607929515418501,101569300.0
30,20191219,IHSG,0.6173913043478261,0.6063348416289595,0.6150442477876108,0.6387665198237885,127316000.0
31,20191220,IHSG,0.5869565217391304,0.6606334841628959,0.6327433628318584,0.6387665198237885,152132200.0
32,20191223,IHSG,0.6391304347826088,0.6606334841628959,0.6371681415929205,0.6740088105726872,58715700.0
33,20191226,IHSG,0.6391304347826088,0.6515837104072398,0.6327433628318584,0.6740088105726872,36935300.0
34,20191227,IHSG,0.6260869565217391,0.6470588235294118,0.6283185840707965,0.6740088105726872,52812000.0
35,20191230,IHSG,0.6217391304347826,0.6380090497737557,0.6371681415929205,0.6696035242290749,67738300.0
36,20200201,IHSG,0.6173913043478261,0.6108597285067875,0.6238938053097347,0.6387665198237885,52094000.0
37,20200301,IHSG,0.6130434782608696,0.6425339366515838,0.6150442477876108,0.6519823788546256,70032900.0
38,20200601,IHSG,0.6000000000000001,0.6334841628959277,0.6106194690265487,0.6519823788546256,42908900.0
39,20200701,IHSG,0.6000000000000001,0.6244343891402716,0.6106194690265487,0.6475770925110133,51837600.0
40,20200801,IHSG,0.5956521739130436,0.6063348416289595,0.6017699115044248,0.6387665198237885,52402600.0
41,20200901,IHSG,0.5956521739130436,0.6334841628959277,0.6106194690265487,0.6475770925110133,37580300.0
42,20201001,IHSG,0.6217391304347826,0.6425339366515838,0.6194690265486726,0.6607929515418501,48099000.0
43,20200113,IHSG,0.6304347826086958,0.6651583710407242,0.6371681415929205,0.6784140969162996,61913800.0
44,20200114,IHSG,0.6217391304347826,0.6289592760180996,0.6238938053097347,0.656387665198238,95058600.0
45,20200115,IHSG,0.6130434782608696,0.5972850678733032,0.6061946902654869,0.6255506607929516,147583300.0
46,20200116,IHSG,0.5826086956521739,0.583710407239819,0.5752212389380531,0.6079295154185022,118903100.0
47,20200117,IHSG,0.5695652173913044,0.5656108597285069,0.5663716814159292,0.5947136563876653,119904100.0
48,20200120,IHSG,0.5521739130434782,0.5656108597285069,0.5530973451327434,0.5947136563876653,73599200.0
49,20200121,IHSG,0.5478260869565217,0.6018099547511312,0.5796460176991152,0.5991189427312776,78014400.0
50,20200122,IHSG,0.5826086956521739,0.5882352941176471,0.5752212389380531,0.6167400881057269,45839800.0
51,20200123,IHSG,0.5695652173913044,0.5972850678733032,0.5707964601769913,0.6079295154185022,41077400.0
52,20200124,IHSG,0.5782608695652174,0.6153846153846155,0.5929203539823009,0.6211453744493393,58524000.0
53,20200127,IHSG,0.5956521739130436,0.579185520361991,0.5884955752212391,0.6079295154185022,33081800.0
54,20200128,IHSG,0.5478260869565217,0.574660633484163,0.5530973451327434,0.5947136563876653,56210000.0
55,20200129,IHSG,0.5608695652173914,0.6063348416289595,0.5796460176991152,0.6123348017621145,51929800.0
56,20200130,IHSG,0.5913043478260869,0.5882352941176471,0.584070796460177,0.6167400881057269,60391600.0
57,20200131,IHSG,0.5826086956521739,0.5610859728506788,0.5752212389380531,0.5859030837004405,120447900.0
58,20200302,IHSG,0.5434782608695652,0.5339366515837104,0.5442477876106195,0.5638766519823789,68360600.0
59,20200402,IHSG,0.5478260869565217,0.5429864253393667,0.5398230088495577,0.5638766519823789,77259600.0
60,20200502,IHSG,0.5260869565217392,0.5475113122171947,0.5265486725663717,0.5594713656387665,68150800.0
61,20200602,IHSG,0.5434782608695652,0.5429864253393667,0.5353982300884956,0.5726872246696036,56261500.0
62,20200702,IHSG,0.5347826086956522,0.5565610859728508,0.5442477876106195,0.5770925110132158,53578900.0
63,20201002,IHSG,0.5434782608695652,0.5656108597285069,0.5575221238938053,0.5859030837004405,86588500.0
64,20201102,IHSG,0.5478260869565217,0.5565610859728508,0.5486725663716816,0.5859030837004405,50248200.0
65,20201202,IHSG,0.5434782608695652,0.5701357466063349,0.5575221238938053,0.5859030837004405,73840300.0
66,20200213,IHSG,0.5521739130434782,0.5294117647058824,0.5486725663716816,0.5550660792951542,66699800.0
67,20200214,IHSG,0.491304347826087,0.48868778280543,0.5044247787610621,0.5242290748898678,108793300.0
68,20200217,IHSG,0.4695652173913043,0.4751131221719457,0.4734513274336285,0.5022026431718062,94887800.0
69,20200218,IHSG,0.4521739130434783,0.4796380090497739,0.4734513274336285,0.5022026431718062,94382900.0
70,20200219,IHSG,0.4652173913043478,0.4796380090497739,0.4646017699115046,0.5022026431718062,63717800.0
71,20200220,IHSG,0.4652173913043478,0.484162895927602,0.4690265486725664,0.5066079295154186,53035400.0
72,20200221,IHSG,0.4782608695652175,0.5113122171945702,0.4955752212389381,0.5242290748898678,86862600.0
73,20200224,IHSG,0.4869565217391305,0.48868778280543,0.5,0.5198237885462554,72610600.0
74,20200225,IHSG,0.4565217391304348,0.4660633484162896,0.4778761061946903,0.5022026431718062,73990700.0
75,20200226,IHSG,0.4260869565217391,0.4298642533936653,0.4247787610619469,0.4405286343612334,133449900.0
76,20200227,IHSG,0.4173913043478261,0.4117647058823529,0.4247787610619469,0.4273127753303966,88389400.0
77,20200228,IHSG,0.3652173913043479,0.4208144796380092,0.3982300884955754,0.3920704845814978,151751800.0
78,20200203,IHSG,0.3999999999999999,0.3981900452488688,0.4247787610619469,0.4361233480176211,96802900.0
79,20200303,IHSG,0.4173913043478261,0.4796380090497739,0.4734513274336285,0.4493392070484582,114698200.0
80,20200403,IHSG,0.4739130434782608,0.574660633484163,0.5530973451327434,0.5198237885462554,136081000.0
